"ID","word","tagType","sentencenumber"
"39863","Albümlerimiz","Other","1351"
"39864","D&;R","Organization","1351"
"39865","da..Tabiki","Other","1351"
"39866","kitaplarımız","Other","1351"
"39867","da","Other","1351"
"39868","D&R","Organization","1351"
"39869","da..","Other","1351"
"39870","https","Other","1351"
"39871","//t.co/14gUVGop3F","Other","1351"
"39873","RT","Other","1352"
"39874","@kusenakitap","Organization","1352"
"39876","@ahmetsafak_tc","Person","1352"
"39877","KURDUN İNTİKAMI","Product","1352"
"39878","..\nhttps","Organization","1352"
"39879","//t.co/Mxmrglcc5W\","Other","1352"
"39880","dan","Other","1352"
"39881","sipariş","Other","1352"
"39882","verebilirsiniz.","Other","1352"
"39883","https","Other","1352"
"39884","//t.co/zeDX3pTmBz","Other","1352"
"39886","https","Other","1353"
"39887","//t.co/AYgzMfjOtA","Other","1353"
"39888","kitaplarımıza","Other","1353"
"39889","ulaşabileceğiniz","Other","1353"
"39890","bir","Other","1353"
"39891","başka","Other","1353"
"39892","internet","Other","1353"
"39893","adresi.","Other","1353"
"39894","https","Other","1353"
"39895","//t.co/A28zeqTFJn","Other","1353"
"39897","RT","Other","1354"
"39898","@kusenakitap","Organization","1354"
"39900","@ahmetsafak_tc","Person","1354"
"39901","KURDUN 'İNTİKAMI.","Product","1354"
"39902","..\nhttps","Other","1354"
"39903","//t.co/rWw60OZWG7\","Other","1354"
"39904","dan","Other","1354"
"39905","sipariş","Other","1354"
"39906","verebilirsiniz.","Other","1354"
"39907","https","Other","1354"
"39908","//t.co/Q36Q1blMhM","Other","1354"
"39910","Kitaplarımıza","Other","1355"
"39911","internet","Other","1355"
"39912","üzerinden","Other","1355"
"39913","de","Other","1355"
"39914","https","Other","1355"
"39915","//t.co/U9UaRu2kkQ","Other","1355"
"39916","https","Other","1355"
"39917","//t.co/ZSJcf8PTB4","Other","1355"
"39919","RT","Other","1356"
"39920","@kusenakitap","Organization","1356"
"39922","@ahmetsafak_tc","Person","1356"
"39923","KURDUN 'İNTİKAMI","Product","1356"
"39924","...\n","Other","1356"
"39925","Küsena Yayınları","Organization","1356"
"39927","(","Other","1356"
"39928","Ahmet Şafak","Person","1356"
"39930","İmzalı)","Other","1356"
"39931","Sipariş","Other","1356"
"39932","Hattı//05338176214","Other","1356"
"39933","https","Other","1356"
"39934","//t.co/RyQcc5Zd…","Other","1356"
"39936","Küsena Yayınlarını","Organization","1357"
"39938","takip","Other","1357"
"39939","edelim.","Other","1357"
"39940","https","Other","1357"
"39941","//t.co/JIUaOMkm6p","Other","1357"
"39943","RT","Other","1358"
"39944","@warriror01","Person","1358"
"39946","@ahmetsafak_tc","Person","1358"
"39947","Diyarbakır","Location","1358"
"39948","Sur'da","Location","1358"
"39949","??ehit","Other","1358"
"39950","olan","Other","1358"
"39951","uzman","Other","1358"
"39952","çavuşumuzun","Other","1358"
"39953","dediği","Other","1358"
"39954","gibi","Other","1358"
"39955","https","Other","1358"
"39956","//t.co/q1HDAKDdv5","Other","1358"
"39958","Türkiye","Location","1359"
"39959","Kamusen","Organization","1359"
"39960","Gnl.Başk.İsmail Koncuk","Person","1359"
"39962","terör","Other","1359"
"39963","örgütüyle","Other","1359"
"39964","yeniden","Other","1359"
"39966","müzakere","Other","1359"
"39967","masasına","Other","1359"
"39968","oturmayacağı","Other","1359"
"39969","sözünü","Other","1359"
"39970","vermeli.Budur","Other","1359"
"39971","@ikoncuk","Person","1359"
"39973","RT","Other","1360"
"39974","@ZbeyMmhan","Person","1360"
"39976","Ahmet Şafak","Person","1360"
"39978","sevgisi","Other","1360"
"39979","sınır","Other","1360"
"39980","tanımıyor","Other","1360"
"39981","şükür??","Other","1360"
"39982","https","Other","1360"
"39983","//t.co/2yorpl0Ubf","Other","1360"
"39985","RT","Other","1361"
"39986","@sunaglecemre1","Person","1361"
"39988","Veee","Other","1361"
"39989","kitabım","Other","1361"
"39990","gelmiş","Other","1361"
"39991","hoş","Other","1361"
"39992","gelmiş","Other","1361"
"39993","..Çok","Other","1361"
"39994","teşekkür","Other","1361"
"39995","ederim","Other","1361"
"39996","kardeşim","Other","1361"
"39997","..","Other","1361"
"39998","@OguzlardanFatih","Person","1361"
"39999","https","Other","1361"
"40000","//t.co/FYenT9RLqV","Other","1361"
"40002","Başımızı","Other","1362"
"40003","kuma","Other","1362"
"40004","mı","Other","1362"
"40005","gömelim?Görmeyelim","Other","1362"
"40006","mı?Siz","Other","1362"
"40007","nasıl","Other","1362"
"40008","yaşıyorsunuz?Dekoratif","Other","1362"
"40009","malzeme","Other","1362"
"40010","misiniz?","Other","1362"
"40011","Had","Other","1362"
"40012","bilmek","Other","1362"
"40013","ne","Other","1362"
"40014","güzel","Other","1362"
"40015","şeydir!","Other","1362"
"40017","@hbpehlivan","Person","1363"
"40019",")","Other","1363"
"40021","RT","Other","1364"
"40022","@YusufZGunaydin","Person","1364"
"40024","Sayın","Other","1364"
"40025","Genel","Other","1364"
"40026","Başkanımızın","Other","1364"
"40027","sağlığı","Other","1364"
"40028","da","Other","1364"
"40029","morali","Other","1364"
"40030","de","Other","1364"
"40031","yerinde.","Other","1364"
"40032","Allah'tan","Other","1364"
"40033","acil","Other","1364"
"40034","şifalar","Other","1364"
"40035","diliyorum.","Other","1364"
"40036","https","Other","1364"
"40037","//t.co/bkaP3fqF34","Other","1364"
"40039","@hbpehlivan","Person","1365"
"40040","Ve","Other","1365"
"40041","utandırmamak","Other","1365"
"40042","vurgusu....","Other","1365"
"40044","RT","Other","1366"
"40045","@kusenakitap","Organization","1366"
"40047","Yazarımız","Other","1366"
"40048","Sanatçı","Other","1366"
"40049","Ahmet Şafak'ın","Person","1366"
"40051","yeni","Other","1366"
"40052","kitabı","Other","1366"
"40053","KURDUN İNTİKAMI","Product","1366"
"40055","'na","Other","1366"
"40056","büyük","Other","1366"
"40057","ilgi.Bir","Other","1366"
"40058","haftada","Other","1366"
"40059","ikinci","Other","1366"
"40060","baskı","Other","1366"
"40061","hazırlığı.Teşekkür","Other","1366"
"40062","ed…","Other","1366"
"40064","İlginiz","Other","1367"
"40065","Sevginiz","Other","1367"
"40066","var","Other","1367"
"40067","olsun.Ben","Other","1367"
"40068","de","Other","1367"
"40069","seviyorum.Sevgimiz","Other","1367"
"40070","var","Other","1367"
"40071","olsun.","Other","1367"
"40072","https","Other","1367"
"40073","//t.co/gNgDCU83ZL","Other","1367"
"40075","Bunlar","Other","1368"
"40076","hangi","Other","1368"
"40077","tezgahta","Other","1368"
"40078","yetişmiş","Other","1368"
"40079","bilemedim.Galiba","Other","1368"
"40080","tezgah","Other","1368"
"40081","kültürümüz","Other","1368"
"40082","yok","Other","1368"
"40083","bundan!","Other","1368"
"40085","https","Other","1369"
"40086","//t.co/tqVPnhlLfW","Other","1369"
"40087","Aşk","Other","1369"
"40088","bu","Other","1369"
"40089","yaşanır..??iiri","Other","1369"
"40090","de","Other","1369"
"40091","söylenir","Other","1369"
"40092","ama","Other","1369"
"40093","ehlince..\nKaleme","Other","1369"
"40094","ihtiyacı","Other","1369"
"40095","yoktur..\nne","Other","1369"
"40096","var","Other","1369"
"40097","ne","Other","1369"
"40098","yok","Other","1369"
"40099","gönlün","Other","1369"
"40100","dilince....","Other","1369"
"40102","https","Other","1370"
"40103","//t.co/jESqu6GYeV","Other","1370"
"40104","Aşka","Other","1370"
"40105","veda","Other","1370"
"40106","edelim","Other","1370"
"40107","istiyorlar","Other","1370"
"40108","Aşk","Other","1370"
"40109","direniyor\nÇorak","Other","1370"
"40110","gönülleri","Other","1370"
"40111","aşk","Other","1370"
"40112","yeniyor","Other","1370"
"40114","Zaman","Other","1371"
"40115","öyle","Other","1371"
"40116","zamanki","Other","1371"
"40117","herkes","Other","1371"
"40118","kucağındaki","Other","1371"
"40119","taşı","Other","1371"
"40120","döküyor.Taş","Other","1371"
"40121","döküldükçe","Other","1371"
"40122","çıplak","Other","1371"
"40123","kalıyorlar.Demek","Other","1371"
"40124","ki","Other","1371"
"40125","elbiseleri","Other","1371"
"40126","sadece","Other","1371"
"40127","taş","Other","1371"
"40128","bunların.","Other","1371"
"40130","Hangi","Other","1372"
"40131","fikre","Other","1372"
"40132","mensup","Other","1372"
"40133","olursanız","Other","1372"
"40134","olun","Other","1372"
"40135","ama","Other","1372"
"40136","önce","Other","1372"
"40137","adam","Other","1372"
"40138","olun.Fikir","Other","1372"
"40139","yerine","Other","1372"
"40140","dedikodu","Other","1372"
"40141","üreten","Other","1372"
"40143","her","Other","1372"
"40144","davaya","Other","1372"
"40145","yabancıdır.Dedikodu","Other","1372"
"40146","adamlığa","Other","1372"
"40147","yakışmaz","Other","1372"
"40149","@oguzhancengiz","Person","1373"
"40150","@OguzlardanFatih","Person","1373"
"40151","@kusenakitap","Organization","1373"
"40152","Yayıncıların","Other","1373"
"40153","yiğidi","Other","1373"
"40154","sana","Other","1373"
"40155","gönderiyorum.","Other","1373"
"40157","Elazığ","Location","1374"
"40158","ÜlküOcakları","Organization","1374"
"40159","Başkanı","Other","1374"
"40160","Fatih","Person","1374"
"40161","kardeşimi","Other","1374"
"40162","yürekten","Other","1374"
"40163","kutluyorum.İkinci","Other","1374"
"40164","köy","Other","1374"
"40165","kütüphanesini","Other","1374"
"40166","açtı.","Other","1374"
"40167","Ülkü Ocakları","Organization","1374"
"40168","budur.Tebrikler","Other","1374"
"40169","@FatihMuratTaskn","Person","1374"
"40170","RT","Other","1375"
"40171","@OguzlardanFatih","Person","1375"
"40173","@ahmetsafak_tc","Person","1375"
"40174","kitapta","Other","1375"
"40175","liberal","Other","1375"
"40176","ve","Other","1375"
"40177","milliyetçi","Other","1375"
"40178","farkını","Other","1375"
"40179","anlatan","Other","1375"
"40180","bölümleri","Other","1375"
"40181","okuyorum","Other","1375"
"40182","abi","Other","1375"
"40183","bize","Other","1375"
"40184","adeta","Other","1375"
"40185","yol","Other","1375"
"40186","kılavuzu","Other","1375"
"40187","hazırlamış…","Other","1375"
"40189","RT","Other","1376"
"40190","@OguzlardanFatih","Person","1376"
"40193","Yeni","Other","1376"
"40194","Türkiye","Location","1376"
"40195","olmayacaktır.","Other","1376"
"40196","Biz","Other","1376"
"40197","yeni","Other","1376"
"40198","Türkiye'yi","Location","1376"
"40199","değil","Other","1376"
"40200","Türkiye'yi","Location","1376"
"40201","istiyoruz.\","Other","1376"
"40202","Kurdun intikamı","Product","1376"
"40203","Ahmet Şafak","Person","1376"
"40205","@OguzlardanFatih","Person","1377"
"40206","@zeynepgnydn1","Person","1377"
"40207","Millet","Other","1377"
"40208","felsefeden","Other","1377"
"40209","kaçıyor.Felsefe","Other","1377"
"40210","ile","Other","1377"
"40211","ilgilenen","Other","1377"
"40212","birini","Other","1377"
"40213","gördük","Other","1377"
"40214","mü","Other","1377"
"40215","iletişim","Other","1377"
"40216","kuruyoruz.","Other","1377"
"40218","@OguzlardanFatih","Person","1378"
"40219","@zeynepgnydn1","Person","1378"
"40220","Belki","Other","1378"
"40221","kapağın","Other","1378"
"40222","arkasında","Other","1378"
"40223","kalmıştır.Ama","Other","1378"
"40224","idealist","Other","1378"
"40225","felsefenin","Other","1378"
"40226","isimleri","Other","1378"
"40227","St.Augustin","Location","1378"
"40228",".Dekart","Person","1378"
"40229","ve","Other","1378"
"42206","sen","Other","1518"
"42207","gör","Other","1518"
"42209",")))","Other","1518"
"42211","RT","Other","1519"
"42212","@KayahanUludag","Person","1519"
"42214","#YalnızKurtlaSohbettesiniz\n@ahmetsafak_tc\nRabbim","Other","1519"
"42215","Türk","Other","1519"
"42216","Askerini","Other","1519"
"42217","Polisini","Other","1519"
"42218","Korusun","Other","1519"
"42220","RT","Other","1520"
"42221","@tlinimek1","Person","1520"
"42223","Ne","Other","1520"
"42224","iyi","Other","1520"
"42225","geldi","Other","1520"
"42226","Arif Nihat Asya'nın","Person","1520"
"42230","Bayrak","Other","1520"
"42231","??iiri\","Other","1520"
"42233","ile","Other","1520"
"42234","programı","Other","1520"
"42235","açmak..","Other","1520"
"42236","Teşekkürler??","Other","1520"
"42237","@ahmetsafak_tc","Person","1520"
"42238","#YalnızKurtlaSohbettesiniz","Other","1520"
"42240","RT","Other","1521"
"42241","@melisokut56","Person","1521"
"42243","Reis","Other","1521"
"42244","programını","Other","1521"
"42245","izliyoruz","Other","1521"
"42247","Severek","Other","1521"
"42248","Igdirdan","Location","1521"
"42249","sevgiler","Other","1521"
"42250","saygılar??","Other","1521"
"42251","@ahmetsafak_tc","Person","1521"
"42253","Havaalanından","Other","1522"
"42254","BengüTürke","Organization","1522"
"42255","geçiyoruz.Söz","Other","1522"
"42256","Müzik","Other","1522"
"42257","Ahmet Şafak","Person","1522"
"42259","programında","Other","1522"
"42260","yine","Other","1522"
"42261","cesur","Other","1522"
"42262","söz","Other","1522"
"42263","kaliteli","Other","1522"
"42264","müzik","Other","1522"
"42265","sizinle","Other","1522"
"42266","olacak.","Other","1522"
"42268","İstanbul'dayım.Birazdan","Location","1523"
"42269","inşAllah","Other","1523"
"42270","televizyona","Other","1523"
"42271","geçeceğiz.Yorgun","Other","1523"
"42272","argın","Other","1523"
"42273","da","Other","1523"
"42274","olsak","Other","1523"
"42275","sevenlerimizden","Other","1523"
"42276","sevenlerimize","Other","1523"
"42277","selam","Other","1523"
"42278","ulaştıracağız.","Other","1523"
"42280","RT","Other","1524"
"42281","@OguzlardanFatih","Person","1524"
"42283","Gençliğin","Other","1524"
"42284","bilge","Other","1524"
"42285","yolculuğunda","Other","1524"
"42286","irfan","Other","1524"
"42287","feneri","Other","1524"
"42288","gibi","Other","1524"
"42289","eserler","Other","1524"
"42290","sunan","Other","1524"
"42291","@ahmetsafak_tc","Person","1524"
"42292","abinin","Other","1524"
"42293","kitabını","Other","1524"
"42294","keyifle","Other","1524"
"42295","okuyacağım.","Other","1524"
"42296","https","Other","1524"
"42297","…","Other","1524"
"42299","Sevgiyle","Other","1525"
"42300","söyle","Other","1525"
"42301","şarkılarını..Bir","Other","1525"
"42302","yüreğe","Other","1525"
"42303","dokun","Other","1525"
"42304","bin","Other","1525"
"42305","yürek","Other","1525"
"42306","şenlensin","Other","1525"
"42308","https","Other","1525"
"42309","//t.co/nWxYKLTKtw","Other","1525"
"42311","RT","Other","1526"
"42312","@kusenakitap","Organization","1526"
"42314","Ahmet Şafak","Person","1526"
"42316","yeni","Other","1526"
"42317","roman","Other","1526"
"42318","KURDUN İNTİKAMI","Product","1526"
"42320","D&R'lara","Organization","1526"
"42321","gönderilmeye","Other","1526"
"42322","başlanmıştır.Sipariş","Other","1526"
"42323","için","Other","1526"
"42324","5338176214","Other","1526"
"42325","ü","Other","1526"
"42326","arayabilirsiniz","Other","1526"
"42327","https","Other","1526"
"42328","…","Other","1526"
"42330","@ACIGMA_KUN","Person","1527"
"42331","Tebrikler\n","Other","1527"
"42332","))","Other","1527"
"42334","@GaribDunya","Person","1528"
"42335","Beyaz","Other","1528"
"42336","bir","Other","1528"
"42337","şaşkaloz;ne","Other","1528"
"42338","yaptığını","Other","1528"
"42339","bilmiyordu.Bunlar","Other","1528"
"42340","siyasetçi","Other","1528"
"42341","yönetiyorlar.Esas","Other","1528"
"42342","bunların","Other","1528"
"42343","hesap","Other","1528"
"42344","vermesi","Other","1528"
"42345","lazım.","Other","1528"
"42347","@ugurgoktash","Person","1529"
"42348","@YouTube","Organization","1529"
"42349","Sevgilermle","Other","1529"
"42351","))","Other","1529"
"42353","@hbpehlivan","Person","1530"
"42354","@TurkYurduDergi","Organization","1530"
"42355","Aynen","Other","1530"
"42357","))","Other","1530"
"42359","@ugurgoktash","Person","1531"
"42360","@YouTube","Organization","1531"
"42361","Öğrencilerine","Other","1531"
"42362","sevgilerimi","Other","1531"
"42363","ilet.Esenlikler","Other","1531"
"42364","dilerim.","Other","1531"
"42366","@ugurgoktash","Person","1532"
"42367","@YouTube","Organization","1532"
"42368","Bremenden","Location","1532"
"42369","selamlar","Other","1532"
"42370","kardeşim.Yol","Other","1532"
"42371","da","Other","1532"
"42372","iyi","Other","1532"
"42373","geldi","Other","1532"
"42375","))","Other","1532"
"42377","RT","Other","1533"
"42378","@ugurgoktash","Person","1533"
"42380","https","Other","1533"
"42381","//t.co/Emm28nnXCT\n@ahmetsafak_tc","Other","1533"
"42382","ağabeyimin","Other","1533"
"42383","bu","Other","1533"
"42384","harika","Other","1533"
"42385","eseriyle","Other","1533"
"42386","herkese","Other","1533"
"42387","selamlar...","Other","1533"
