"ID","tweet","word","tagType"
"4384","@RomantikKurt_32 @YouTube Yine de överken severken tenkit ederken hakkaniyete önem vermeliyiz. ","@RomantikKurt_32","Person"
"4385","@RomantikKurt_32 @YouTube Yine de överken severken tenkit ederken hakkaniyete önem vermeliyiz. ","@YouTube","Organization"
"4386","RT @kusenakitap  KURDUN ÌNTÌKAMI  7 den 77 ye herkesin okuması gereken bir roman  https //t.co/d4tt0yVCl4 ","@kusenakitap","Organization"
"4387","RT @kusenakitap  KURDUN ÌNTÌKAMI  7 den 77 ye herkesin okuması gereken bir roman  https //t.co/d4tt0yVCl4 ","KURDUN","Product"
"4388","RT @kusenakitap  KURDUN ÌNTÌKAMI  7 den 77 ye herkesin okuması gereken bir roman  https //t.co/d4tt0yVCl4 ","ÌNTÌKAMI","Product"
"4389","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","@kusenakitap","Organization"
"4390","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","Ahmet","Person"
"4391","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","?afak'ın","Person"
"4392","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","KURDUN","Product"
"4393","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","ÌNTÌKAMI'nı","Product"
"4394","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","D&R","Organization"
"4395","RT @kusenakitap  Ahmet ?afak'ın yeni romanı KURDUN ÌNTÌKAMI'nı D&R larda  https //t.co/Mxmrglcc5W'da ve idefix'de bulabilirsiniz. https //t… ","idefix'de","Organization"
"4396","@RomantikKurt_32 @YouTube Bu şarkının neresi edebiyat şahaseri neresi şiir şahaseri  )) Bu bir arabesk şarkı ","@RomantikKurt_32","Person"
"4397","@RomantikKurt_32 @YouTube Bu şarkının neresi edebiyat şahaseri neresi şiir şahaseri  )) Bu bir arabesk şarkı ","@YouTube","Organization"
"4398","RT @uur_27  Allah var  keder yok  Az daha sabret  Sevdamız ölmez  Allah'a emanet  @ahmetsafak_tc @Ulku_Ocaklari https //t.co/0NA5gPixvZ ","@uur_27","Person"
"4399","RT @uur_27  Allah var  keder yok  Az daha sabret  Sevdamız ölmez  Allah'a emanet  @ahmetsafak_tc @Ulku_Ocaklari https //t.co/0NA5gPixvZ ","@ahmetsafak_tc","Person"
"4400","RT @uur_27  Allah var  keder yok  Az daha sabret  Sevdamız ölmez  Allah'a emanet  @ahmetsafak_tc @Ulku_Ocaklari https //t.co/0NA5gPixvZ ","@Ulku_Ocaklari","Person"
"4401","RT @markobilya  Potente Ofis Kanepe Takımı. Modern Görünümü  Kalitesi Ve Uygun Fiyatı İle Markobilya da. https //t.co/0g76u9EUSo https //t.… ","@markobilya","Organization"
"4402","RT @markobilya  Potente Ofis Kanepe Takımı. Modern Görünümü  Kalitesi Ve Uygun Fiyatı İle Markobilya da. https //t.co/0g76u9EUSo https //t.… ","Markobilya","Organization"
"4403","İstanbula yaz gelmiş.Bebek sahilinden sevenlerime merhaba  )) https //t.co/VzgMKpwHuq ","İstanbula","Location"
"4404","İstanbula yaz gelmiş.Bebek sahilinden sevenlerime merhaba  )) https //t.co/VzgMKpwHuq ","gelmiş.Bebek","Location"
"4405","@tlinimek1 Budur  ) ","@tlinimek1","Person"
"4406","@azizsencan Budur ","@azizsencan","Person"
"4407","@tlinimek1 Evet romanın aksiyon bölümlerinden biri.İlerde çok daha sert aksiyonlar var  ) ","@tlinimek1","Person"
"4408","RT @AbdullahDmirel  Elimden gelse koli koli sipariş edip üniversite'de ücretsiz dağıtacağım #Kurdunİntikamı  @ahmetsafak_tc ","@AbdullahDmirel","Person"
"4409","RT @AbdullahDmirel  Elimden gelse koli koli sipariş edip üniversite'de ücretsiz dağıtacağım #Kurdunİntikamı  @ahmetsafak_tc ","#Kurdunİntikamı","Product"
"4410","RT @AbdullahDmirel  Elimden gelse koli koli sipariş edip üniversite'de ücretsiz dağıtacağım #Kurdunİntikamı  @ahmetsafak_tc ","@ahmetsafak_tc","Person"
"4411","@TrSoldier30 Bütün yiğitlere Yalnızkurtça selam. ","@TrSoldier30","Person"
"4412","RT @AbdullahDmirel  @ahmetsafak_tc Bu kitaba polisiye roman demek hafif kalır gerçeklerin dün bugün ve yarın perspektifinde ele alınması #K… ","@AbdullahDmirel","Person"
"4413","RT @AbdullahDmirel  @ahmetsafak_tc Bu kitaba polisiye roman demek hafif kalır gerçeklerin dün bugün ve yarın perspektifinde ele alınması #K… ","@ahmetsafak_tc","Person"
"4414","RT @uyanik_fahriye  @ahmetsafak_tc Isparta Halk Otobüsü'nde Ahmet ?afak çalması ayrı bir güzel  ) helal olsun şoför abiye ?? ","@uyanik_fahriye","Person"
"4415","RT @uyanik_fahriye  @ahmetsafak_tc Isparta Halk Otobüsü'nde Ahmet ?afak çalması ayrı bir güzel  ) helal olsun şoför abiye ?? ","@ahmetsafak_tc","Person"
"4416","RT @uyanik_fahriye  @ahmetsafak_tc Isparta Halk Otobüsü'nde Ahmet ?afak çalması ayrı bir güzel  ) helal olsun şoför abiye ?? ","Isparta","Location"
"4417","RT @uyanik_fahriye  @ahmetsafak_tc Isparta Halk Otobüsü'nde Ahmet ?afak çalması ayrı bir güzel  ) helal olsun şoför abiye ?? ","Ahmet","Person"
"4418","RT @uyanik_fahriye  @ahmetsafak_tc Isparta Halk Otobüsü'nde Ahmet ?afak çalması ayrı bir güzel  ) helal olsun şoför abiye ?? ","?afak","Person"
"4419","@uyanik_fahriye Güzel şarkıları herkes dinler.Unutma şarkılarımızı yıllardır radyolar da çalıyor.  )) ","@uyanik_fahriye","Person"
"4420","@OzlAtmc_TR Budur ","@OzlAtmc_TR","Person"
"4421","@OzlAtmc_TR Bir romandan fazlası diyorum  )) Ne dersin  ","@OzlAtmc_TR","Person"
"4422","@OzlAtmc_TR Bunlar konuşulmadığı için kongreye kilitleniliyor. ","@OzlAtmc_TR","Person"
"4423","@OzlAtmc_TR O dört sayfa çok önemli 70 lerin sonundan günümüze işaretler sunuyor.Bu tarihi özetin bugün çok konuşulması lazım ","@OzlAtmc_TR","Person"
"4424","@_vestanye_ Meriç hanım Peygamberimiz nübüvvetini EKSİK AHLAKI TAMAMLAMAYA GELDİM diye açıklıyor.Bu nefis bir anahtar. ","@_vestanye_","Person"
"4425","@_vestanye_ Meriç hanım Peygamberimiz nübüvvetini EKSİK AHLAKI TAMAMLAMAYA GELDİM diye açıklıyor.Bu nefis bir anahtar. ","Meriç","Person"
"4426","@_vestanye_ Belki de dinin ahlak olduğu öğretilmelidir. ","@_vestanye_","Person"
"4427","RT @OguzlardanFatih  Kulağıma tulum sesi geliyor @ahmetsafak_tc Usta ? Ahmet ?afak https //t.co/01bXAzElLz ","@OguzlardanFatih","Person"
"4428","RT @OguzlardanFatih  Kulağıma tulum sesi geliyor @ahmetsafak_tc Usta ? Ahmet ?afak https //t.co/01bXAzElLz ","@ahmetsafak_tc","Person"
"4429","RT @OguzlardanFatih  Kulağıma tulum sesi geliyor @ahmetsafak_tc Usta ? Ahmet ?afak https //t.co/01bXAzElLz ","Ahmet","Person"
"4430","RT @OguzlardanFatih  Kulağıma tulum sesi geliyor @ahmetsafak_tc Usta ? Ahmet ?afak https //t.co/01bXAzElLz ","?afak","Person"
"4431","@AliFidanci Bu şehir yutuyor beni. ","@AliFidanci","Person"
"4432","@OzlAtmc_TR Olsun  ) ","@OzlAtmc_TR","Person"
"4433","@sltesrr Teşekkür ederim  ) ","@sltesrr","Person"
"4434","RT @sltesrr  Kurt her yaşta kurttur ?? #Kurdunİntikamı Bir solukta okudm resmn Nasl güzl bi kitap??emeğinize sağlk @ahmetsafak_tc ?? https //t… ","@sltesrr","Person"
"4435","RT @sltesrr  Kurt her yaşta kurttur ?? #Kurdunİntikamı Bir solukta okudm resmn Nasl güzl bi kitap??emeğinize sağlk @ahmetsafak_tc ?? https //t… ","@ahmetsafak_tc","Person"
"4436","@OguzlardanFatih @Inzivayayin @Pusula_Dergisi Her bir arkadaşımızı tebrik ediyorum. ) ","@OguzlardanFatih","Person"
"4437","@OguzlardanFatih @Inzivayayin @Pusula_Dergisi Her bir arkadaşımızı tebrik ediyorum. ) ","@Inzivayayin","Organization"
"4438","@OguzlardanFatih @Inzivayayin @Pusula_Dergisi Her bir arkadaşımızı tebrik ediyorum. ) ","@Pusula_Dergisi","Organization"
"4439","RT @OguzlardanFatih  Bugün ATF kırtasiyesinden #Kurdunİntikamı kitabınıAlan gençlerimizden @Inzivayayin ve @Pusula_Dergisi @ahmetsafak_tc h… ","@OguzlardanFatih","Person"
"4440","RT @OguzlardanFatih  Bugün ATF kırtasiyesinden #Kurdunİntikamı kitabınıAlan gençlerimizden @Inzivayayin ve @Pusula_Dergisi @ahmetsafak_tc h… ","ATF","Organization"
"4441","RT @OguzlardanFatih  Bugün ATF kırtasiyesinden #Kurdunİntikamı kitabınıAlan gençlerimizden @Inzivayayin ve @Pusula_Dergisi @ahmetsafak_tc h… ","#Kurdunİntikamı","Product"
"4442","RT @OguzlardanFatih  Bugün ATF kırtasiyesinden #Kurdunİntikamı kitabınıAlan gençlerimizden @Inzivayayin ve @Pusula_Dergisi @ahmetsafak_tc h… ","@Inzivayayin","Organization"
"4443","RT @OguzlardanFatih  Bugün ATF kırtasiyesinden #Kurdunİntikamı kitabınıAlan gençlerimizden @Inzivayayin ve @Pusula_Dergisi @ahmetsafak_tc h… ","@Pusula_Dergisi","Organization"
"4444","RT @OguzlardanFatih  Bugün ATF kırtasiyesinden #Kurdunİntikamı kitabınıAlan gençlerimizden @Inzivayayin ve @Pusula_Dergisi @ahmetsafak_tc h… ","@ahmetsafak_tc","Person"
"4445","@ahmettagil07 Kardeşim o nasıl söz.Bu sözün senin gibi temiz kalpli bir insanla ne alakası olabilir.Lütfen. ","@ahmettagil07","Person"
"4446","RT @KurduSehir  Dostunun hatası karşısında gece gibi ol dediler sen eline fener alıp geldin.Hatıra tüccarımısın adamım ","@KurduSehir","Person"
"4447","@oslembicer Sevgiler  ) ","@oslembicer","Person"
"4448","@oslembicer Aşka bu kadar yük vermemek lazım.Aşk adam gibi sevmektir.Turan için çok çalışmak lazım. ","@oslembicer","Person"
"4449","RT @KurduSehir  Ruhumuzu o kadar dövdülerki içimizdeki Türk dışarı çıktı.Bu laf esaslı laf. https //t.co/zbMZZcYaWF ","@KurduSehir","Person"
"4450","@serdal20 Amin ","@serdal20","Person"
"4451","@serdal20 MaşAllah  ) ","@serdal20","Person"
"4452","@ahmettagil07 Amin ","@ahmettagil07","Person"
"4453","@turkcuabiniz Bu çok önemli.Herkesin bulunduğu konumda çok şey yapabileceğini bilmemiz lazım.Koltuk kavgası bütünü tahrip eder. ","@turkcuabiniz","Person"
"4454","@YasinFukaraoglu Ve ayrıca değişimi kim yapacak ona da bakarım.Geçmişine duruşuna fikri kapasitesine etrafına üslubuna.. ","@YasinFukaraoglu","Person"
"4455","RT @akenantanrikulu  D.Bahçeli;“AKP gelesiye kadar  Türk tarihinde etnik ve mezhep kazısı yapmak hiç kimsenin hatırına gelmemişti.? ","@akenantanrikulu","Person"
"4456","RT @akenantanrikulu  D.Bahçeli;“Kutlu ecdadımız Alpaslan bir Türk komutanıdır  askerleri Türk’tür  bu toprakları da can pahasına Türkleştir… ","@akenantanrikulu","Person"
"4457","RT @akenantanrikulu  D.Bahçeli;“Kutlu ecdadımız Alpaslan bir Türk komutanıdır  askerleri Türk’tür  bu toprakları da can pahasına Türkleştir… ","D.Bahçeli;“Kutlu","Person"
"4458","RT @akenantanrikulu  D.Bahçeli;“Kutlu ecdadımız Alpaslan bir Türk komutanıdır  askerleri Türk’tür  bu toprakları da can pahasına Türkleştir… ","Alpaslan","Person"
"4459","RT @akenantanrikulu  D.Bahçeli“Bu aziz vatanda Mezopotamya çocukları değil tamı tamamına Türk çocukları vardır.Hepsi bu milletin eşit saygı… ","@akenantanrikulu","Person"
"4460","RT @akenantanrikulu  D.Bahçeli“Bu aziz vatanda Mezopotamya çocukları değil tamı tamamına Türk çocukları vardır.Hepsi bu milletin eşit saygı… ","D.Bahçeli“Bu","Person"
"4461","RT @akenantanrikulu  D.Bahçeli“Bu aziz vatanda Mezopotamya çocukları değil tamı tamamına Türk çocukları vardır.Hepsi bu milletin eşit saygı… ","Mezopotamya","Location"
"4462","RT @OguzlardanFatih  Bir Ahmet ?afak romanın çağrıştırdıkları  Kurdun İntikamı  (Fatih Oğuz) https //t.co/U8vY01Hcle https //t.co/HArg6eVQVx ","@OguzlardanFatih","Person"
"4463","RT @OguzlardanFatih  Bir Ahmet ?afak romanın çağrıştırdıkları  Kurdun İntikamı  (Fatih Oğuz) https //t.co/U8vY01Hcle https //t.co/HArg6eVQVx ","Ahmet","Person"
"4464","RT @OguzlardanFatih  Bir Ahmet ?afak romanın çağrıştırdıkları  Kurdun İntikamı  (Fatih Oğuz) https //t.co/U8vY01Hcle https //t.co/HArg6eVQVx ","?afak","Person"
"4465","RT @OguzlardanFatih  Bir Ahmet ?afak romanın çağrıştırdıkları  Kurdun İntikamı  (Fatih Oğuz) https //t.co/U8vY01Hcle https //t.co/HArg6eVQVx ","Kurdun","Product"
"4466","RT @OguzlardanFatih  Bir Ahmet ?afak romanın çağrıştırdıkları  Kurdun İntikamı  (Fatih Oğuz) https //t.co/U8vY01Hcle https //t.co/HArg6eVQVx ","İntikamı","Product"
"4467","RT @OguzlardanFatih  Bir Ahmet ?afak romanın çağrıştırdıkları  Kurdun İntikamı  (Fatih Oğuz) https //t.co/U8vY01Hcle https //t.co/HArg6eVQVx ","(Fatih Oğuz)","Person"
"4468","@sunaglecemre1 İnsaf Suna bu yoğunlukta dergi çıkarmam mümkün olabilir mi ","@sunaglecemre1","Person"
"4469","@sunaglecemre1 İnsaf Suna bu yoğunlukta dergi çıkarmam mümkün olabilir mi ","Suna","Person"
"4470","@miratimillet  ) İyi de ben dergicilik yapamam.Bu yoğunlukda çok zor. ","@miratimillet","Person"
"4471","RT @ErenAkdeniz  @ahmetsafak_tc https //t.co/c7finkrLvj ilgili linkten kısaca bilgi sahibi olabilirsiniz. ","@ErenAkdeniz","Person"
"4472","RT @ErenAkdeniz  @ahmetsafak_tc https //t.co/c7finkrLvj ilgili linkten kısaca bilgi sahibi olabilirsiniz. ","@ahmetsafak_tc","Person"
"4473","RT @ErenAkdeniz  @ahmetsafak_tc MSKÜ'de ilan edilen akademik kadronun ön değerlendirmesinde usulsüzlük var. Bunun sebebi de şahsımın önünü … ","@ErenAkdeniz","Person"
"4474","RT @ErenAkdeniz  @ahmetsafak_tc MSKÜ'de ilan edilen akademik kadronun ön değerlendirmesinde usulsüzlük var. Bunun sebebi de şahsımın önünü … ","@ahmetsafak_tc","Person"
"4475","RT @ErenAkdeniz  @ahmetsafak_tc MSKÜ'de ilan edilen akademik kadronun ön değerlendirmesinde usulsüzlük var. Bunun sebebi de şahsımın önünü … ","MSKÜ'de","Organization"
"4476","RT @HasanTurk1453  @ahmetsafak_tc  https //t.co/lpeg9RmtVu ","@HasanTurk1453","Person"
"4477","RT @HasanTurk1453  @ahmetsafak_tc  https //t.co/lpeg9RmtVu ","@ahmetsafak_tc","Person"
"4478","@hemrealtinbas Budur.?imdilik 2 binle başlayalım ","@hemrealtinbas","Person"
"4479","@hemrealtinbas Çok iyi ","@hemrealtinbas","Person"
"4480","@sunaglecemre1 Tabiki  ) Sen şair Suna Emre Güleç sin ","@sunaglecemre1","Person"
"4481","@sunaglecemre1 Tabiki  ) Sen şair Suna Emre Güleç sin ","Suna","Person"
"4482","@sunaglecemre1 Tabiki  ) Sen şair Suna Emre Güleç sin ","Emre","Person"
"4483","@sunaglecemre1 Tabiki  ) Sen şair Suna Emre Güleç sin ","Güleç","Person"
"4484","@HasanTurk1453 Konuyu açar mısınız.Bilelim ve kamuoyu yapalım.Biraz bilgi ","@HasanTurk1453","Person"
"4485","@pusat46pusat Çok doğru.Tebrikler  ) ","@pusat46pusat","Person"
"4486","RT @OguzlardanFatih  #Kurdunİntikamı isimli romanda Anadolu Mezopotamya Platformu tartışması ve son istasyon @ahmetsafak_tc https //t… ","@OguzlardanFatih","Person"
"4487","RT @OguzlardanFatih  #Kurdunİntikamı isimli romanda Anadolu Mezopotamya Platformu tartışması ve son istasyon @ahmetsafak_tc https //t… ","#Kurdunİntikamı","Product"
"4488","RT @OguzlardanFatih  #Kurdunİntikamı isimli romanda Anadolu Mezopotamya Platformu tartışması ve son istasyon @ahmetsafak_tc https //t… ","Anadolu","Location"
"4489","RT @OguzlardanFatih  #Kurdunİntikamı isimli romanda Anadolu Mezopotamya Platformu tartışması ve son istasyon @ahmetsafak_tc https //t… ","Mezopotamya","Location"
"4490","RT @OguzlardanFatih  #Kurdunİntikamı isimli romanda Anadolu Mezopotamya Platformu tartışması ve son istasyon @ahmetsafak_tc https //t… ","@ahmetsafak_tc","Person"
"4491","@OguzlardanFatih Ruhumuzdaki deve derisi..Ruhsal mankurtlaşma..Fatih çok önemli noktaları yakalıyorsun.Tebrikler ","@OguzlardanFatih","Person"
"4492","@sercan_supuren Merhaba kardeşim  )) ","@sercan_supuren","Person"
"4493","RT @OguzlardanFatih  @ahmetsafak_tc teşekkür ederim abim. Mühim bir eser sundun bize. Kitap ile ilgili birkaç yorumcu yazı çıkmalıdır. ","@OguzlardanFatih","Person"
"4494","RT @OguzlardanFatih  @ahmetsafak_tc teşekkür ederim abim. Mühim bir eser sundun bize. Kitap ile ilgili birkaç yorumcu yazı çıkmalıdır. ","@ahmetsafak_tc","Person"
"4495","@YasinFukaraoglu Ben fikirden başka bir şeyle ilgilenmem kardeşim.Fikri takip peşinde olanı önemserim.Kongreler ilgi saham değildir ","@YasinFukaraoglu","Person"
"4496","RT @kusenakitap  Sevdiklerinize en kalıcı hediye kitaptır.İmzalı Ahmet ?afak kitapları gönülden gönüle giden yoldur. İsteme no 05338176214 … ","@kusenakitap","Organization"
"4497","RT @kusenakitap  Sevdiklerinize en kalıcı hediye kitaptır.İmzalı Ahmet ?afak kitapları gönülden gönüle giden yoldur. İsteme no 05338176214 … ","Ahmet","Person"
"4498","RT @kusenakitap  Sevdiklerinize en kalıcı hediye kitaptır.İmzalı Ahmet ?afak kitapları gönülden gönüle giden yoldur. İsteme no 05338176214 … ","?afak","Person"
"4499","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","@kusenakitap","Organization"
"4500","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","Ahmet","Person"
"4501","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","?afak","Person"
"4502","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","ulaşabilirsiniz.Küsena","Organization"
"4503","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","Yayınları","Organization"
"4504","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","Küsena","Organization"
"4505","RT @kusenakitap  Ahmet ?afak imzalı kitaplara sadece bizimle ulaşabilirsiniz.Küsena Yayınları 05326004851 05338176214 Küsena Yayınları Kit… ","Yayınları","Organization"
"4506","@ayscalik Rica ederim efendim.Doğru oldu. ) ","@ayscalik","Person"
"4507","@ayscalik İcazet alınmıştır.Bundan sonra cevap vermeyelim  )) ","@ayscalik","Person"
"4508","@ayscalik Budurrr ","@ayscalik","Person"
"4509","@serdal20 Tebrikler  ) ","@serdal20","Person"
"4510","RT @KurduSehir  Asalet asalet asalet. Bir insan para ile adaletle inancıyla Allah rızasıyla ilişki kurabiliyorsa o insanı hayatınızda tutma… ","@KurduSehir","Person"
"4511","RT @KurduSehir  En çok şairleri kaybettik en çok onlar benzedi kelebeğe en çok onların yüreğine muhtaçken ","@KurduSehir","Person"
"4512","@Nejat__demir Nejat bu sözü tuttum ","@Nejat__demir","Person"
"4513","@Nejat__demir Nejat bu sözü tuttum ","Nejat","Person"
"4514","RT @kusenakitap  Ahmet ?afak Kurdun İntikamı D&R Mağazalarından alabilir Yayınevimizden imzalı sipariş edebilirsiniz/Siprş/5338176214 https… ","@kusenakitap","Organization"
"4515","RT @kusenakitap  Ahmet ?afak Kurdun İntikamı D&R Mağazalarından alabilir Yayınevimizden imzalı sipariş edebilirsiniz/Siprş/5338176214 https… ","Ahmet","Person"
"4516","RT @kusenakitap  Ahmet ?afak Kurdun İntikamı D&R Mağazalarından alabilir Yayınevimizden imzalı sipariş edebilirsiniz/Siprş/5338176214 https… ","?afak","Person"
"4517","RT @kusenakitap  Ahmet ?afak Kurdun İntikamı D&R Mağazalarından alabilir Yayınevimizden imzalı sipariş edebilirsiniz/Siprş/5338176214 https… ","Kurdun","Product"
"4518","RT @kusenakitap  Ahmet ?afak Kurdun İntikamı D&R Mağazalarından alabilir Yayınevimizden imzalı sipariş edebilirsiniz/Siprş/5338176214 https… ","İntikamı","Product"
"4519","RT @kusenakitap  Ahmet ?afak Kurdun İntikamı D&R Mağazalarından alabilir Yayınevimizden imzalı sipariş edebilirsiniz/Siprş/5338176214 https… ","D&R","Organization"
